record_id,hospital_id,hospital_name,week_start_date,blood_type,component_type,quantity_issued,month,trend_index
3438,2,Bangkal General Hospital,05/02/2024,O-,PRBC,2,2,6
3439,2,Bangkal General Hospital,12/02/2024,O-,PRBC,2,2,7
3440,2,Bangkal General Hospital,19/02/2024,O-,PRBC,1,2,8
3441,2,Bangkal General Hospital,26/02/2024,O-,PRBC,2,2,9
3442,2,Bangkal General Hospital,04/03/2024,O-,PRBC,2,3,10
3443,2,Bangkal General Hospital,11/03/2024,O-,PRBC,2,3,11
3444,2,Bangkal General Hospital,18/03/2024,O-,PRBC,2,3,12
3445,2,Bangkal General Hospital,25/03/2024,O-,PRBC,2,3,13
3446,2,Bangkal General Hospital,01/04/2024,O-,PRBC,1,4,14
3447,2,Bangkal General Hospital,08/04/2024,O-,PRBC,2,4,15
3448,2,Bangkal General Hospital,15/04/2024,O-,PRBC,1,4,16
3449,2,Bangkal General Hospital,22/04/2024,O-,PRBC,1,4,17
3450,2,Bangkal General Hospital,29/04/2024,O-,PRBC,1,4,18
3451,2,Bangkal General Hospital,06/05/2024,O-,PRBC,1,5,19
3452,2,Bangkal General Hospital,13/05/2024,O-,PRBC,1,5,20
3453,2,Bangkal General Hospital,20/05/2024,O-,PRBC,2,5,21
3454,2,Bangkal General Hospital,27/05/2024,O-,PRBC,2,5,22
3455,2,Bangkal General Hospital,03/06/2024,O-,PRBC,2,6,23
3456,2,Bangkal General Hospital,10/06/2024,O-,PRBC,1,6,24
3457,2,Bangkal General Hospital,17/06/2024,O-,PRBC,2,6,25
3458,2,Bangkal General Hospital,24/06/2024,O-,PRBC,2,6,26
3459,2,Bangkal General Hospital,01/07/2024,O-,PRBC,1,7,27
3460,2,Bangkal General Hospital,08/07/2024,O-,PRBC,2,7,28
3461,2,Bangkal General Hospital,15/07/2024,O-,PRBC,2,7,29
3462,2,Bangkal General Hospital,22/07/2024,O-,PRBC,2,7,30
3463,2,Bangkal General Hospital,29/07/2024,O-,PRBC,2,7,31
3464,2,Bangkal General Hospital,05/08/2024,O-,PRBC,2,8,32
3465,2,Bangkal General Hospital,12/08/2024,O-,PRBC,2,8,33
3466,2,Bangkal General Hospital,19/08/2024,O-,PRBC,2,8,34
3467,2,Bangkal General Hospital,26/08/2024,O-,PRBC,2,8,35
3468,2,Bangkal General Hospital,02/09/2024,O-,PRBC,1,9,36
3469,2,Bangkal General Hospital,09/09/2024,O-,PRBC,2,9,37
3470,2,Bangkal General Hospital,16/09/2024,O-,PRBC,2,9,38
3471,2,Bangkal General Hospital,23/09/2024,O-,PRBC,2,9,39
3472,2,Bangkal General Hospital,30/09/2024,O-,PRBC,2,9,40
3473,2,Bangkal General Hospital,07/10/2024,O-,PRBC,1,10,41
3474,2,Bangkal General Hospital,14/10/2024,O-,PRBC,2,10,42
3475,2,Bangkal General Hospital,21/10/2024,O-,PRBC,2,10,43
3476,2,Bangkal General Hospital,28/10/2024,O-,PRBC,2,10,44
3477,2,Bangkal General Hospital,04/11/2024,O-,PRBC,1,11,45
3478,2,Bangkal General Hospital,11/11/2024,O-,PRBC,2,11,46
3479,2,Bangkal General Hospital,18/11/2024,O-,PRBC,2,11,47
3480,2,Bangkal General Hospital,25/11/2024,O-,PRBC,1,11,48
3481,2,Bangkal General Hospital,02/12/2024,O-,PRBC,2,12,49
3482,2,Bangkal General Hospital,09/12/2024,O-,PRBC,2,12,50
3483,2,Bangkal General Hospital,16/12/2024,O-,PRBC,2,12,51
3484,2,Bangkal General Hospital,23/12/2024,O-,PRBC,2,12,52
3485,2,Bangkal General Hospital,30/12/2024,O-,PRBC,2,12,53
3486,2,Bangkal General Hospital,06/01/2025,O-,PRBC,2,1,54
3487,2,Bangkal General Hospital,13/01/2025,O-,PRBC,2,1,55
3488,2,Bangkal General Hospital,20/01/2025,O-,PRBC,2,1,56
3489,2,Bangkal General Hospital,27/01/2025,O-,PRBC,2,1,57
3490,2,Bangkal General Hospital,03/02/2025,O-,PRBC,2,2,58
3491,2,Bangkal General Hospital,10/02/2025,O-,PRBC,2,2,59
3492,2,Bangkal General Hospital,17/02/2025,O-,PRBC,1,2,60
3493,2,Bangkal General Hospital,24/02/2025,O-,PRBC,2,2,61
3494,2,Bangkal General Hospital,03/03/2025,O-,PRBC,1,3,62
3495,2,Bangkal General Hospital,10/03/2025,O-,PRBC,1,3,63
3496,2,Bangkal General Hospital,17/03/2025,O-,PRBC,1,3,64
3497,2,Bangkal General Hospital,24/03/2025,O-,PRBC,1,3,65
3498,2,Bangkal General Hospital,31/03/2025,O-,PRBC,2,3,66
3499,2,Bangkal General Hospital,07/04/2025,O-,PRBC,2,4,67
3500,2,Bangkal General Hospital,14/04/2025,O-,PRBC,1,4,68
3501,2,Bangkal General Hospital,21/04/2025,O-,PRBC,2,4,69
3502,2,Bangkal General Hospital,28/04/2025,O-,PRBC,2,4,70
3503,2,Bangkal General Hospital,05/05/2025,O-,PRBC,1,5,71
3504,2,Bangkal General Hospital,12/05/2025,O-,PRBC,2,5,72
3505,2,Bangkal General Hospital,19/05/2025,O-,PRBC,2,5,73
3506,2,Bangkal General Hospital,26/05/2025,O-,PRBC,1,5,74
3507,2,Bangkal General Hospital,02/06/2025,O-,PRBC,2,6,75
3508,2,Bangkal General Hospital,09/06/2025,O-,PRBC,1,6,76
3509,2,Bangkal General Hospital,16/06/2025,O-,PRBC,2,6,77
3510,2,Bangkal General Hospital,23/06/2025,O-,PRBC,1,6,78
3511,2,Bangkal General Hospital,30/06/2025,O-,PRBC,1,6,79
3512,2,Bangkal General Hospital,07/07/2025,O-,PRBC,2,7,80
3513,2,Bangkal General Hospital,14/07/2025,O-,PRBC,1,7,81
3514,2,Bangkal General Hospital,21/07/2025,O-,PRBC,2,7,82
3515,2,Bangkal General Hospital,28/07/2025,O-,PRBC,1,7,83
3516,2,Bangkal General Hospital,04/08/2025,O-,PRBC,2,8,84
3517,2,Bangkal General Hospital,11/08/2025,O-,PRBC,2,8,85
3518,2,Bangkal General Hospital,18/08/2025,O-,PRBC,2,8,86
3519,2,Bangkal General Hospital,25/08/2025,O-,PRBC,2,8,87
3520,2,Bangkal General Hospital,01/09/2025,O-,PRBC,2,9,88
3521,2,Bangkal General Hospital,08/09/2025,O-,PRBC,2,9,89
3522,2,Bangkal General Hospital,15/09/2025,O-,PRBC,2,9,90
3523,2,Bangkal General Hospital,22/09/2025,O-,PRBC,1,9,91
3524,2,Bangkal General Hospital,29/09/2025,O-,PRBC,2,9,92
3525,2,Bangkal General Hospital,06/10/2025,O-,PRBC,1,10,93
3526,2,Bangkal General Hospital,13/10/2025,O-,PRBC,2,10,94
3527,2,Bangkal General Hospital,20/10/2025,O-,PRBC,1,10,95
3528,2,Bangkal General Hospital,27/10/2025,O-,PRBC,2,10,96
3529,2,Bangkal General Hospital,03/11/2025,O-,PRBC,2,11,97
3530,2,Bangkal General Hospital,10/11/2025,O-,PRBC,1,11,98
3531,2,Bangkal General Hospital,17/11/2025,O-,PRBC,2,11,99
3532,2,Bangkal General Hospital,24/11/2025,O-,PRBC,1,11,100
3533,2,Bangkal General Hospital,01/12/2025,O-,PRBC,2,12,101
3534,2,Bangkal General Hospital,08/12/2025,O-,PRBC,2,12,102
3535,2,Bangkal General Hospital,15/12/2025,O-,PRBC,2,12,103
3536,2,Bangkal General Hospital,22/12/2025,O-,PRBC,2,12,104
3537,2,Bangkal General Hospital,01/01/2024,O-,Platelet Concentrate,1,1,1
3538,2,Bangkal General Hospital,08/01/2024,O-,Platelet Concentrate,1,1,2
3539,2,Bangkal General Hospital,15/01/2024,O-,Platelet Concentrate,0,1,3
3540,2,Bangkal General Hospital,22/01/2024,O-,Platelet Concentrate,1,1,4
3541,2,Bangkal General Hospital,29/01/2024,O-,Platelet Concentrate,1,1,5
3542,2,Bangkal General Hospital,05/02/2024,O-,Platelet Concentrate,1,2,6
3543,2,Bangkal General Hospital,12/02/2024,O-,Platelet Concentrate,0,2,7
3544,2,Bangkal General Hospital,19/02/2024,O-,Platelet Concentrate,0,2,8
3545,2,Bangkal General Hospital,26/02/2024,O-,Platelet Concentrate,0,2,9
3546,2,Bangkal General Hospital,04/03/2024,O-,Platelet Concentrate,0,3,10
3547,2,Bangkal General Hospital,11/03/2024,O-,Platelet Concentrate,0,3,11
3548,2,Bangkal General Hospital,18/03/2024,O-,Platelet Concentrate,1,3,12
3549,2,Bangkal General Hospital,25/03/2024,O-,Platelet Concentrate,1,3,13
3550,2,Bangkal General Hospital,01/04/2024,O-,Platelet Concentrate,1,4,14
3551,2,Bangkal General Hospital,08/04/2024,O-,Platelet Concentrate,1,4,15
3552,2,Bangkal General Hospital,15/04/2024,O-,Platelet Concentrate,1,4,16
3553,2,Bangkal General Hospital,22/04/2024,O-,Platelet Concentrate,1,4,17
3554,2,Bangkal General Hospital,29/04/2024,O-,Platelet Concentrate,1,4,18
3555,2,Bangkal General Hospital,06/05/2024,O-,Platelet Concentrate,0,5,19
3556,2,Bangkal General Hospital,13/05/2024,O-,Platelet Concentrate,1,5,20
3557,2,Bangkal General Hospital,20/05/2024,O-,Platelet Concentrate,1,5,21
3558,2,Bangkal General Hospital,27/05/2024,O-,Platelet Concentrate,0,5,22
3559,2,Bangkal General Hospital,03/06/2024,O-,Platelet Concentrate,0,6,23
3560,2,Bangkal General Hospital,10/06/2024,O-,Platelet Concentrate,0,6,24
3561,2,Bangkal General Hospital,17/06/2024,O-,Platelet Concentrate,1,6,25
3562,2,Bangkal General Hospital,24/06/2024,O-,Platelet Concentrate,0,6,26
3563,2,Bangkal General Hospital,01/07/2024,O-,Platelet Concentrate,0,7,27
3564,2,Bangkal General Hospital,08/07/2024,O-,Platelet Concentrate,0,7,28
3565,2,Bangkal General Hospital,15/07/2024,O-,Platelet Concentrate,0,7,29
3566,2,Bangkal General Hospital,22/07/2024,O-,Platelet Concentrate,0,7,30
3567,2,Bangkal General Hospital,29/07/2024,O-,Platelet Concentrate,0,7,31
3568,2,Bangkal General Hospital,05/08/2024,O-,Platelet Concentrate,0,8,32
3569,2,Bangkal General Hospital,12/08/2024,O-,Platelet Concentrate,1,8,33
3570,2,Bangkal General Hospital,19/08/2024,O-,Platelet Concentrate,0,8,34
3571,2,Bangkal General Hospital,26/08/2024,O-,Platelet Concentrate,0,8,35
3572,2,Bangkal General Hospital,02/09/2024,O-,Platelet Concentrate,0,9,36
3573,2,Bangkal General Hospital,09/09/2024,O-,Platelet Concentrate,1,9,37
3574,2,Bangkal General Hospital,16/09/2024,O-,Platelet Concentrate,0,9,38
3575,2,Bangkal General Hospital,23/09/2024,O-,Platelet Concentrate,0,9,39
3576,2,Bangkal General Hospital,30/09/2024,O-,Platelet Concentrate,0,9,40
3577,2,Bangkal General Hospital,07/10/2024,O-,Platelet Concentrate,0,10,41
3578,2,Bangkal General Hospital,14/10/2024,O-,Platelet Concentrate,1,10,42
3579,2,Bangkal General Hospital,21/10/2024,O-,Platelet Concentrate,0,10,43
3580,2,Bangkal General Hospital,28/10/2024,O-,Platelet Concentrate,1,10,44
3581,2,Bangkal General Hospital,04/11/2024,O-,Platelet Concentrate,1,11,45
3582,2,Bangkal General Hospital,11/11/2024,O-,Platelet Concentrate,0,11,46
3583,2,Bangkal General Hospital,18/11/2024,O-,Platelet Concentrate,1,11,47
3584,2,Bangkal General Hospital,25/11/2024,O-,Platelet Concentrate,0,11,48
3585,2,Bangkal General Hospital,02/12/2024,O-,Platelet Concentrate,1,12,49
3586,2,Bangkal General Hospital,09/12/2024,O-,Platelet Concentrate,1,12,50
3587,2,Bangkal General Hospital,16/12/2024,O-,Platelet Concentrate,0,12,51
3588,2,Bangkal General Hospital,23/12/2024,O-,Platelet Concentrate,1,12,52
3589,2,Bangkal General Hospital,30/12/2024,O-,Platelet Concentrate,1,12,53
3590,2,Bangkal General Hospital,06/01/2025,O-,Platelet Concentrate,1,1,54
3591,2,Bangkal General Hospital,13/01/2025,O-,Platelet Concentrate,0,1,55
3592,2,Bangkal General Hospital,20/01/2025,O-,Platelet Concentrate,1,1,56
3593,2,Bangkal General Hospital,27/01/2025,O-,Platelet Concentrate,0,1,57
3594,2,Bangkal General Hospital,03/02/2025,O-,Platelet Concentrate,0,2,58
3595,2,Bangkal General Hospital,10/02/2025,O-,Platelet Concentrate,1,2,59
3596,2,Bangkal General Hospital,17/02/2025,O-,Platelet Concentrate,1,2,60
3597,2,Bangkal General Hospital,24/02/2025,O-,Platelet Concentrate,0,2,61
3598,2,Bangkal General Hospital,03/03/2025,O-,Platelet Concentrate,0,3,62
3599,2,Bangkal General Hospital,10/03/2025,O-,Platelet Concentrate,1,3,63
3600,2,Bangkal General Hospital,17/03/2025,O-,Platelet Concentrate,0,3,64
3601,2,Bangkal General Hospital,24/03/2025,O-,Platelet Concentrate,0,3,65
3602,2,Bangkal General Hospital,31/03/2025,O-,Platelet Concentrate,0,3,66
3603,2,Bangkal General Hospital,07/04/2025,O-,Platelet Concentrate,0,4,67
3604,2,Bangkal General Hospital,14/04/2025,O-,Platelet Concentrate,0,4,68
3605,2,Bangkal General Hospital,21/04/2025,O-,Platelet Concentrate,0,4,69
3606,2,Bangkal General Hospital,28/04/2025,O-,Platelet Concentrate,0,4,70
3607,2,Bangkal General Hospital,05/05/2025,O-,Platelet Concentrate,1,5,71
3608,2,Bangkal General Hospital,12/05/2025,O-,Platelet Concentrate,1,5,72
3609,2,Bangkal General Hospital,19/05/2025,O-,Platelet Concentrate,0,5,73
3610,2,Bangkal General Hospital,26/05/2025,O-,Platelet Concentrate,1,5,74
3611,2,Bangkal General Hospital,02/06/2025,O-,Platelet Concentrate,1,6,75
3612,2,Bangkal General Hospital,09/06/2025,O-,Platelet Concentrate,0,6,76
3613,2,Bangkal General Hospital,16/06/2025,O-,Platelet Concentrate,0,6,77
3614,2,Bangkal General Hospital,23/06/2025,O-,Platelet Concentrate,1,6,78
3615,2,Bangkal General Hospital,30/06/2025,O-,Platelet Concentrate,1,6,79
3616,2,Bangkal General Hospital,07/07/2025,O-,Platelet Concentrate,1,7,80
3617,2,Bangkal General Hospital,14/07/2025,O-,Platelet Concentrate,0,7,81
3618,2,Bangkal General Hospital,21/07/2025,O-,Platelet Concentrate,0,7,82
3619,2,Bangkal General Hospital,28/07/2025,O-,Platelet Concentrate,0,7,83
3620,2,Bangkal General Hospital,04/08/2025,O-,Platelet Concentrate,0,8,84
3621,2,Bangkal General Hospital,11/08/2025,O-,Platelet Concentrate,1,8,85
3622,2,Bangkal General Hospital,18/08/2025,O-,Platelet Concentrate,0,8,86
3623,2,Bangkal General Hospital,25/08/2025,O-,Platelet Concentrate,1,8,87
3624,2,Bangkal General Hospital,01/09/2025,O-,Platelet Concentrate,1,9,88
3625,2,Bangkal General Hospital,08/09/2025,O-,Platelet Concentrate,1,9,89
3626,2,Bangkal General Hospital,15/09/2025,O-,Platelet Concentrate,0,9,90
3627,2,Bangkal General Hospital,22/09/2025,O-,Platelet Concentrate,1,9,91
3628,2,Bangkal General Hospital,29/09/2025,O-,Platelet Concentrate,0,9,92
3629,2,Bangkal General Hospital,06/10/2025,O-,Platelet Concentrate,1,10,93
3630,2,Bangkal General Hospital,13/10/2025,O-,Platelet Concentrate,0,10,94
3631,2,Bangkal General Hospital,20/10/2025,O-,Platelet Concentrate,1,10,95
3632,2,Bangkal General Hospital,27/10/2025,O-,Platelet Concentrate,0,10,96
3633,2,Bangkal General Hospital,03/11/2025,O-,Platelet Concentrate,0,11,97
3634,2,Bangkal General Hospital,10/11/2025,O-,Platelet Concentrate,1,11,98
3635,2,Bangkal General Hospital,17/11/2025,O-,Platelet Concentrate,1,11,99
3636,2,Bangkal General Hospital,24/11/2025,O-,Platelet Concentrate,0,11,100
3637,2,Bangkal General Hospital,01/12/2025,O-,Platelet Concentrate,0,12,101
3638,2,Bangkal General Hospital,08/12/2025,O-,Platelet Concentrate,0,12,102
3639,2,Bangkal General Hospital,15/12/2025,O-,Platelet Concentrate,0,12,103
3640,2,Bangkal General Hospital,22/12/2025,O-,Platelet Concentrate,1,12,104
3641,2,Bangkal General Hospital,01/01/2024,O-,FFP,1,1,1
3642,2,Bangkal General Hospital,08/01/2024,O-,FFP,1,1,2
3643,2,Bangkal General Hospital,15/01/2024,O-,FFP,1,1,3
3644,2,Bangkal General Hospital,22/01/2024,O-,FFP,1,1,4
3645,2,Bangkal General Hospital,29/01/2024,O-,FFP,0,1,5
3646,2,Bangkal General Hospital,05/02/2024,O-,FFP,0,2,6
3647,2,Bangkal General Hospital,12/02/2024,O-,FFP,0,2,7
3648,2,Bangkal General Hospital,19/02/2024,O-,FFP,1,2,8
3649,2,Bangkal General Hospital,26/02/2024,O-,FFP,0,2,9
3650,2,Bangkal General Hospital,04/03/2024,O-,FFP,0,3,10
3651,2,Bangkal General Hospital,11/03/2024,O-,FFP,1,3,11
3652,2,Bangkal General Hospital,18/03/2024,O-,FFP,0,3,12
3653,2,Bangkal General Hospital,25/03/2024,O-,FFP,0,3,13
3654,2,Bangkal General Hospital,01/04/2024,O-,FFP,1,4,14
3655,2,Bangkal General Hospital,08/04/2024,O-,FFP,1,4,15
3656,2,Bangkal General Hospital,15/04/2024,O-,FFP,0,4,16
3657,2,Bangkal General Hospital,22/04/2024,O-,FFP,1,4,17
3658,2,Bangkal General Hospital,29/04/2024,O-,FFP,1,4,18
3659,2,Bangkal General Hospital,06/05/2024,O-,FFP,1,5,19
3660,2,Bangkal General Hospital,13/05/2024,O-,FFP,1,5,20
3661,2,Bangkal General Hospital,20/05/2024,O-,FFP,1,5,21
3662,2,Bangkal General Hospital,27/05/2024,O-,FFP,0,5,22
3663,2,Bangkal General Hospital,03/06/2024,O-,FFP,0,6,23
3664,2,Bangkal General Hospital,10/06/2024,O-,FFP,0,6,24
3665,2,Bangkal General Hospital,17/06/2024,O-,FFP,0,6,25
3666,2,Bangkal General Hospital,24/06/2024,O-,FFP,1,6,26
3667,2,Bangkal General Hospital,01/07/2024,O-,FFP,1,7,27
3668,2,Bangkal General Hospital,08/07/2024,O-,FFP,0,7,28
3669,2,Bangkal General Hospital,15/07/2024,O-,FFP,1,7,29
3670,2,Bangkal General Hospital,22/07/2024,O-,FFP,0,7,30
3671,2,Bangkal General Hospital,29/07/2024,O-,FFP,1,7,31
3672,2,Bangkal General Hospital,05/08/2024,O-,FFP,1,8,32
3673,2,Bangkal General Hospital,12/08/2024,O-,FFP,0,8,33
3674,2,Bangkal General Hospital,19/08/2024,O-,FFP,1,8,34
3675,2,Bangkal General Hospital,26/08/2024,O-,FFP,0,8,35
3676,2,Bangkal General Hospital,02/09/2024,O-,FFP,0,9,36
3677,2,Bangkal General Hospital,09/09/2024,O-,FFP,1,9,37
3678,2,Bangkal General Hospital,16/09/2024,O-,FFP,1,9,38
3679,2,Bangkal General Hospital,23/09/2024,O-,FFP,1,9,39
3680,2,Bangkal General Hospital,30/09/2024,O-,FFP,1,9,40
3681,2,Bangkal General Hospital,07/10/2024,O-,FFP,0,10,41
3682,2,Bangkal General Hospital,14/10/2024,O-,FFP,0,10,42
3683,2,Bangkal General Hospital,21/10/2024,O-,FFP,0,10,43
3684,2,Bangkal General Hospital,28/10/2024,O-,FFP,1,10,44
3685,2,Bangkal General Hospital,04/11/2024,O-,FFP,1,11,45
3686,2,Bangkal General Hospital,11/11/2024,O-,FFP,1,11,46
3687,2,Bangkal General Hospital,18/11/2024,O-,FFP,1,11,47
3688,2,Bangkal General Hospital,25/11/2024,O-,FFP,0,11,48
3689,2,Bangkal General Hospital,02/12/2024,O-,FFP,0,12,49
3690,2,Bangkal General Hospital,09/12/2024,O-,FFP,1,12,50
3691,2,Bangkal General Hospital,16/12/2024,O-,FFP,1,12,51
3692,2,Bangkal General Hospital,23/12/2024,O-,FFP,0,12,52
3693,2,Bangkal General Hospital,30/12/2024,O-,FFP,1,12,53
3694,2,Bangkal General Hospital,06/01/2025,O-,FFP,0,1,54
3695,2,Bangkal General Hospital,13/01/2025,O-,FFP,0,1,55
3696,2,Bangkal General Hospital,20/01/2025,O-,FFP,1,1,56
3697,2,Bangkal General Hospital,27/01/2025,O-,FFP,0,1,57
3698,2,Bangkal General Hospital,03/02/2025,O-,FFP,1,2,58
3699,2,Bangkal General Hospital,10/02/2025,O-,FFP,0,2,59
3700,2,Bangkal General Hospital,17/02/2025,O-,FFP,1,2,60
3701,2,Bangkal General Hospital,24/02/2025,O-,FFP,1,2,61
3702,2,Bangkal General Hospital,03/03/2025,O-,FFP,1,3,62
3703,2,Bangkal General Hospital,10/03/2025,O-,FFP,0,3,63
3704,2,Bangkal General Hospital,17/03/2025,O-,FFP,0,3,64
3705,2,Bangkal General Hospital,24/03/2025,O-,FFP,0,3,65
3706,2,Bangkal General Hospital,31/03/2025,O-,FFP,0,3,66
3707,2,Bangkal General Hospital,07/04/2025,O-,FFP,1,4,67
3708,2,Bangkal General Hospital,14/04/2025,O-,FFP,1,4,68
3709,2,Bangkal General Hospital,21/04/2025,O-,FFP,1,4,69
3710,2,Bangkal General Hospital,28/04/2025,O-,FFP,1,4,70
3711,2,Bangkal General Hospital,05/05/2025,O-,FFP,1,5,71
3712,2,Bangkal General Hospital,12/05/2025,O-,FFP,0,5,72
3713,2,Bangkal General Hospital,19/05/2025,O-,FFP,1,5,73
3714,2,Bangkal General Hospital,26/05/2025,O-,FFP,0,5,74
3715,2,Bangkal General Hospital,02/06/2025,O-,FFP,0,6,75
3716,2,Bangkal General Hospital,09/06/2025,O-,FFP,1,6,76
3717,2,Bangkal General Hospital,16/06/2025,O-,FFP,1,6,77
3718,2,Bangkal General Hospital,23/06/2025,O-,FFP,1,6,78
3719,2,Bangkal General Hospital,30/06/2025,O-,FFP,0,6,79
3720,2,Bangkal General Hospital,07/07/2025,O-,FFP,1,7,80
3721,2,Bangkal General Hospital,14/07/2025,O-,FFP,1,7,81
3722,2,Bangkal General Hospital,21/07/2025,O-,FFP,1,7,82
3723,2,Bangkal General Hospital,28/07/2025,O-,FFP,1,7,83
3724,2,Bangkal General Hospital,04/08/2025,O-,FFP,1,8,84
3725,2,Bangkal General Hospital,11/08/2025,O-,FFP,1,8,85
3726,2,Bangkal General Hospital,18/08/2025,O-,FFP,1,8,86
3727,2,Bangkal General Hospital,25/08/2025,O-,FFP,1,8,87
3728,2,Bangkal General Hospital,01/09/2025,O-,FFP,1,9,88
3729,2,Bangkal General Hospital,08/09/2025,O-,FFP,1,9,89
3730,2,Bangkal General Hospital,15/09/2025,O-,FFP,0,9,90
3731,2,Bangkal General Hospital,22/09/2025,O-,FFP,0,9,91
3732,2,Bangkal General Hospital,29/09/2025,O-,FFP,1,9,92
3733,2,Bangkal General Hospital,06/10/2025,O-,FFP,1,10,93
3734,2,Bangkal General Hospital,13/10/2025,O-,FFP,0,10,94
3735,2,Bangkal General Hospital,20/10/2025,O-,FFP,1,10,95
3736,2,Bangkal General Hospital,27/10/2025,O-,FFP,0,10,96
3737,2,Bangkal General Hospital,03/11/2025,O-,FFP,0,11,97
3738,2,Bangkal General Hospital,10/11/2025,O-,FFP,1,11,98
3739,2,Bangkal General Hospital,17/11/2025,O-,FFP,0,11,99
3740,2,Bangkal General Hospital,24/11/2025,O-,FFP,0,11,100
3741,2,Bangkal General Hospital,01/12/2025,O-,FFP,1,12,101
3742,2,Bangkal General Hospital,08/12/2025,O-,FFP,1,12,102
3743,2,Bangkal General Hospital,15/12/2025,O-,FFP,1,12,103
3744,2,Bangkal General Hospital,22/12/2025,O-,FFP,0,12,104
3745,2,Bangkal General Hospital,01/01/2024,A+,PRBC,5,1,1
3746,2,Bangkal General Hospital,08/01/2024,A+,PRBC,6,1,2
3747,2,Bangkal General Hospital,15/01/2024,A+,PRBC,6,1,3
3748,2,Bangkal General Hospital,22/01/2024,A+,PRBC,5,1,4
3749,2,Bangkal General Hospital,29/01/2024,A+,PRBC,7,1,5
3750,2,Bangkal General Hospital,05/02/2024,A+,PRBC,7,2,6
3751,2,Bangkal General Hospital,12/02/2024,A+,PRBC,5,2,7
3752,2,Bangkal General Hospital,19/02/2024,A+,PRBC,5,2,8
3753,2,Bangkal General Hospital,26/02/2024,A+,PRBC,6,2,9
3754,2,Bangkal General Hospital,04/03/2024,A+,PRBC,5,3,10
3755,2,Bangkal General Hospital,11/03/2024,A+,PRBC,4,3,11
3756,2,Bangkal General Hospital,18/03/2024,A+,PRBC,6,3,12
3757,2,Bangkal General Hospital,25/03/2024,A+,PRBC,6,3,13
3758,2,Bangkal General Hospital,01/04/2024,A+,PRBC,6,4,14
3759,2,Bangkal General Hospital,08/04/2024,A+,PRBC,5,4,15
3760,2,Bangkal General Hospital,15/04/2024,A+,PRBC,7,4,16
3761,2,Bangkal General Hospital,22/04/2024,A+,PRBC,9,4,17
3762,2,Bangkal General Hospital,29/04/2024,A+,PRBC,6,4,18
3763,2,Bangkal General Hospital,06/05/2024,A+,PRBC,8,5,19
3764,2,Bangkal General Hospital,13/05/2024,A+,PRBC,7,5,20
3765,2,Bangkal General Hospital,20/05/2024,A+,PRBC,6,5,21
3766,2,Bangkal General Hospital,27/05/2024,A+,PRBC,6,5,22
3767,2,Bangkal General Hospital,03/06/2024,A+,PRBC,6,6,23
3768,2,Bangkal General Hospital,10/06/2024,A+,PRBC,7,6,24
3769,2,Bangkal General Hospital,17/06/2024,A+,PRBC,5,6,25
3770,2,Bangkal General Hospital,24/06/2024,A+,PRBC,6,6,26
3771,2,Bangkal General Hospital,01/07/2024,A+,PRBC,8,7,27
3772,2,Bangkal General Hospital,08/07/2024,A+,PRBC,7,7,28
3773,2,Bangkal General Hospital,15/07/2024,A+,PRBC,5,7,29
3774,2,Bangkal General Hospital,22/07/2024,A+,PRBC,6,7,30
3775,2,Bangkal General Hospital,29/07/2024,A+,PRBC,7,7,31
3776,2,Bangkal General Hospital,05/08/2024,A+,PRBC,7,8,32
3777,2,Bangkal General Hospital,12/08/2024,A+,PRBC,7,8,33
3778,2,Bangkal General Hospital,19/08/2024,A+,PRBC,7,8,34
3779,2,Bangkal General Hospital,26/08/2024,A+,PRBC,7,8,35
3780,2,Bangkal General Hospital,02/09/2024,A+,PRBC,7,9,36
3781,2,Bangkal General Hospital,09/09/2024,A+,PRBC,8,9,37
3782,2,Bangkal General Hospital,16/09/2024,A+,PRBC,6,9,38
3783,2,Bangkal General Hospital,23/09/2024,A+,PRBC,6,9,39
3784,2,Bangkal General Hospital,30/09/2024,A+,PRBC,5,9,40
3785,2,Bangkal General Hospital,07/10/2024,A+,PRBC,5,10,41
3786,2,Bangkal General Hospital,14/10/2024,A+,PRBC,7,10,42
3787,2,Bangkal General Hospital,21/10/2024,A+,PRBC,6,10,43
3788,2,Bangkal General Hospital,28/10/2024,A+,PRBC,6,10,44
